wave,CFU4_vnir_63,CFU4_vnir_125_63,CFU4_vnir_250_125,CFU4_vnir_2_250,Cima1_vnir_63,Cima1_vnir_125_63,Cima1_vnir_250_125,Cima1_vnir_500_250,Cima3_vnir_63,Cima3_vnir_125_63,Cima3_vnir_250_125,Cima3_vnir_500_250,CFU1_vnir_63,CFU1_vnir_125_63,CFU1_vnir_250_125,CFU1_vnir_2_250,CFSW_vnir_63,CFSW_vnir_125_63,CFSW_vnir_250_125,CFSW_vnir_2_250,Hei_vnir_63,Hei_vnir_125_63,Hei_vnir_250_125,Hei_vnir_500_250,CFU2_vnir_63,CFU2_vnir_125_63,CFU2_vnir_250_125,CFU2_vnir_2_250,Ves_vnir_63,Ves_vnir_125_63,Ves_vnir_250_125,Ves_vnir_2_250,SS1_vnir_63,SS1_vnir_125_63,SS1_vnir_250_125,SS1_vnir_2_250,SS3_vnir_63,SS3_vnir_125_63,SS3_vnir_250_125,SS3_vnir_2_250,SS2_vnir_63,SS2_vnir_125_63,SS2_vnir_250_125,SS2_vnir_2_250,HLA_vnir_63,HLA_vnir_125_63,HLA_vnir_250_125,HLA_vnir_2_250,R8D1_vnir_63,R8D1_vnir_125_63,R8D1_vnir_250_125,R8D1_vnir_2_250,SS4_vnir_63,SS4_vnir_125_63,SS4_vnir_250_125,SS4_vnir_2_250,PS2_vnir_63,PS2_vnir_125_63,PS2_vnir_250_125,PS2_vnir_2_250,OAP_vnir_63,OAP_vnir_125_63,OAP_vnir_250_125,OAP_vnir_2_250,PS3_vnir_63,PS3_vnir_125_63,PS3_vnir_250_125,PS3_vnir_2_250,BT_vnir_63,BT_vnir_125_63,BT_vnir_250_125,BT_vnir_2_250,MSH_vnir_63,MHS_vnir_125_63,MSH_vnir_250_125,MSH_vnir_500_250,,,,
854,21.85423364,9.27824726,6.526078808,5.127452433,23.44434164,14.66273085,10.85336093,9.438017908,17.5890564,11.73194753,8.529746597,7.286737035,10.82377753,7.127270327,4.22080213,4.054547449,18.84432484,7.824303971,5.259868563,7.375689875,6.197723279,3.583239235,3.355183605,2.976272874,14.89656133,8.772492616,5.929750315,5.293605802,43.05925338,25.57161132,19.16234644,15.49775284,46.99526459,27.18714889,22.24003365,19.33660485,47.9898546,39.85239205,26.10917826,20.14325919,46.05234422,30.12573332,23.37848817,19.61359468,36.75991314,27.79634414,19.51957618,22.11602651,39.92250067,27.65602559,22.33850992,16.33226826,51.57542403,39.69343191,25.88466859,15.46138146,61.65272715,59.83507009,54.32475571,37.42452661,48.2184168,40.82945491,23.95151467,20.13150688,65.30688552,64.75726233,44.77610398,53.16006113,86.79902638,83.0365644,76.20026509,68.2163931,57.92764968,45.19169003,38.08275736,0,0,0,0,0
855,21.84449651,9.272320492,6.519975531,5.123438576,23.43961243,14.66100382,10.84707193,9.434324452,17.57403564,11.71615885,8.514984904,7.277615066,10.82103377,7.120980843,4.218992449,4.04969375,18.84028048,7.817932216,5.256162271,7.371636127,6.194853136,3.583539766,3.352742378,2.975847611,14.89473938,8.769287557,5.928493904,5.29233201,43.05333772,25.57443761,19.16378182,15.49787232,46.97121961,27.16539958,22.21997287,19.32183446,47.95732628,39.8292664,26.09104686,20.12699111,46.01915507,30.0970735,23.35815453,19.6022766,36.76182931,27.78555358,19.50977528,22.09839391,39.90727957,27.63398514,22.32078208,16.32106317,51.55505025,39.66979534,25.85822316,15.45582626,61.63374317,59.82606672,54.30800311,37.41886226,48.17181181,40.79166517,23.92157168,20.10095295,65.29377637,64.74555659,44.76061023,53.1272688,86.77262417,83.00600676,76.18532594,68.19758845,57.88242445,45.14611684,38.03638205,0,0,0,0,0
856,21.83475884,9.266899982,6.514682461,5.121045589,23.42991834,14.66008724,10.83956676,9.428503094,17.56114174,11.70026797,8.502552722,7.268999183,10.81879645,7.116109468,4.214041788,4.045549013,18.83076468,7.812978563,5.249821486,7.370824342,6.193603926,3.583232398,3.351212882,2.973801225,14.8929173,8.76831132,5.926426868,5.289234408,43.04347026,25.57777062,19.1572131,15.49758651,46.94545086,27.14354773,22.20143073,19.30250392,47.92064206,39.80137747,26.06967225,20.10960762,45.99822359,30.07084373,23.33629999,19.5926803,36.76719039,27.77537031,19.49987249,22.0861302,39.89590769,27.60799204,22.29940578,16.31006008,51.53589112,39.64190205,25.835829,15.44591404,61.61718974,59.81078102,54.3025972,37.41512261,48.12956094,40.75296144,23.89284286,20.06958678,65.2809704,64.74215826,44.74237997,53.09315748,86.74692965,82.99875063,76.17352677,68.19094092,57.83922306,45.11097691,38.0022637,0,0,0,0,0
857,21.82421004,9.260972559,6.510807594,5.116220754,23.42336464,14.65582698,10.83114927,9.424201229,17.54632199,11.68579472,8.490727779,7.266056817,10.81281011,7.114581423,4.209192174,4.042315936,18.81729681,7.808429917,5.242163173,7.369505899,6.189618966,3.581101225,3.35140576,2.974287756,14.88582641,8.766017843,5.917672505,5.281374529,43.0368445,25.57877338,19.15135324,15.49719934,46.90883927,27.11946559,22.17893602,19.28347626,47.87240515,39.77642529,26.05042419,20.09202051,45.9814451,30.04319399,23.31880103,19.58267816,36.76809357,27.76984723,19.48723347,22.0738658,39.8852444,27.57946444,22.2852221,16.29317974,51.51024632,39.61583097,25.80451732,15.43427879,61.59921683,59.77614206,54.28189142,37.40246644,48.09592002,40.72114541,23.86269395,20.0425757,65.26573194,64.72406808,44.72485792,53.07799133,86.71890325,82.97589052,76.17692506,68.17162779,57.79075053,45.06377778,37.95679546,0,0,0,0,0
858,21.81011428,9.255348774,6.505615294,5.110483733,23.41731719,14.65521414,10.8323571,9.419899117,17.53170408,11.66605181,8.478496884,7.253488491,10.80489827,7.11092548,4.204646261,4.037360169,18.81011027,7.802361151,5.238557399,7.363222494,6.186039076,3.58089509,3.35119335,2.973355774,14.88116689,8.758050082,5.914591807,5.275540696,43.02221372,25.57997882,19.14640497,15.49417771,46.88803218,27.09538209,22.16079701,19.26758859,47.85750119,39.75177568,26.03340418,20.07493904,45.93984124,30.01078048,23.29836269,19.56244173,36.76808484,27.75642053,19.48462482,22.06301925,39.86232027,27.56005443,22.26090521,16.28673483,51.48611993,39.5832737,25.78657867,15.42760778,61.57283296,59.76713614,54.26412284,37.37805594,48.04667328,40.68345079,23.83842016,20.01840018,65.26417132,64.72036487,44.71037458,53.05765675,86.69908246,82.94502448,76.16846853,68.17328762,57.74855738,45.0219462,37.90392803,0,0,0,0,0
859,21.80675839,9.250940595,6.502347914,5.108495487,23.41177601,14.65409462,10.83245039,9.418737892,17.51495748,11.65107017,8.468798484,7.246492449,10.80316692,7.102405639,4.206990323,4.033214741,18.80150475,7.795886739,5.23728194,7.35653343,6.18357358,3.579371689,3.351791539,2.970498526,14.88157344,8.75575618,5.907660513,5.273050325,43.01649885,25.57814449,19.13963251,15.4926758,46.86266419,27.07778217,22.14083307,19.25595576,47.81848056,39.73259632,26.01830842,20.06190968,45.90593589,29.9803917,23.27893649,19.5494997,36.76746812,27.75079524,19.48029345,22.04325531,39.84142138,27.53598228,22.24114668,16.26640778,51.45976296,39.5567942,25.76073551,15.41738993,61.55546568,59.7443492,54.24625189,37.3749227,48.0007676,40.64362621,23.80593753,19.99148751,65.22471431,64.69386283,44.68089403,53.01999411,86.68959583,82.93381406,76.16072074,68.14657593,57.70281542,44.9719048,37.86027841,0,0,0,0,0
860,21.79580257,9.246633493,6.495432481,5.10559516,23.40876775,14.64355136,10.82737585,9.416461967,17.50023653,11.6343651,8.45170248,7.241522608,10.795761,7.097837181,4.201633456,4.030791686,18.79320272,7.790627919,5.23205455,7.347006761,6.178473372,3.578557509,3.349349868,2.969161065,14.87468427,8.751030232,5.90447803,5.269647845,43.00531183,25.58350445,19.13772349,15.49370703,46.83162031,27.05704005,22.12279331,19.24634886,47.78229497,39.71017332,25.99196422,20.04877826,45.88408686,29.95506771,23.26548763,19.53108515,36.766446,27.7338207,19.46775412,22.03433252,39.82254789,27.5116048,22.22229901,16.25590857,51.43634306,39.52626003,25.73641086,15.40271301,61.53232159,59.72703275,54.22777195,37.37097862,47.96337104,40.60542068,23.78378874,19.96345871,65.2243683,64.68600392,44.66934716,53.00391257,86.64758177,82.89848648,76.13422647,68.13080631,57.66163073,44.93057496,37.83516969,0,0,0,0,0
861,21.78941879,9.240351055,6.489150043,5.10296059,23.40147202,14.64132211,10.82393064,9.409166233,17.48432777,11.62129357,8.44035356,7.232909589,10.78988388,7.0955066,4.196566974,4.027549138,18.78692028,7.7874867,5.227697374,7.343460224,6.174521516,3.577949532,3.347221945,2.96753979,14.86475397,8.74880098,5.899715536,5.263770726,42.9898084,25.57945126,19.13377163,15.49046448,46.79443233,27.02410791,22.09877818,19.2314534,47.74226977,39.68321964,25.96683446,20.0304376,45.85470126,29.92162893,23.24664032,19.51618969,36.76796594,27.72409305,19.45518924,22.0140666,39.80714579,27.48414447,22.20091845,16.24192508,51.40685614,39.49809039,25.70651862,15.38913484,61.50323998,59.70747614,54.2197669,37.3568938,47.9085517,40.55921436,23.75075527,19.92839865,65.21149943,64.68235606,44.65252644,52.97868149,86.62711319,82.87761258,76.11933102,68.1218893,57.61836298,44.88528062,37.7846062,0,0,0,0,0
862,21.77808288,9.233715027,6.481271925,5.099173415,23.39070002,14.63980754,10.81785931,9.399992421,17.47088029,11.60648635,8.430496927,7.223997883,10.78452278,7.089131819,4.193615177,4.02450063,18.77789558,7.782815572,5.224717408,7.340422457,6.173035586,3.576939845,3.346218561,2.966141471,14.85725499,8.745420839,5.894792,5.261904369,42.97900791,25.57763786,19.12179898,15.49176385,46.76184396,26.99276893,22.07466664,19.20995335,47.69465913,39.65477728,25.94515042,20.00688919,45.81778151,29.88625903,23.22746244,19.50096413,36.7666575,27.71158175,19.43945872,21.99623963,39.79116325,27.45927784,22.18024923,16.22770091,51.37900545,39.4783672,25.68332179,15.3750353,61.47845725,59.68578227,54.21088882,37.33885033,47.85424895,40.52264193,23.72112695,19.89857077,65.18843929,64.6786638,44.62982528,52.9471401,86.60407595,82.85285389,76.10225514,68.09662178,57.56784803,44.83724139,37.73513973,0,0,0,0,0
863,21.76430243,9.22712878,6.473267102,5.095930956,23.38107397,14.63433588,10.81147572,9.39482475,17.45801177,11.58915945,8.41712178,7.218526232,10.77844316,7.08132965,4.191791293,4.020447555,18.76806688,7.775418711,5.220056372,7.333025596,6.172022317,3.576027903,3.345509273,2.965330856,14.85451917,8.739341227,5.891752194,5.262107023,42.97323228,25.58179227,19.11166629,15.49753949,46.73519499,26.97361815,22.05369197,19.18776277,47.64956867,39.62873628,25.92336514,19.98469861,45.78403966,29.85616495,23.21064217,19.48434652,36.76898802,27.69506546,19.42517163,21.98772818,39.77373502,27.44043105,22.1635303,16.21827751,51.35347108,39.45556865,25.66265111,15.36166016,61.451099,59.66237577,54.19528449,37.32496855,47.81199564,40.4942704,23.69761911,19.87627886,65.17648271,64.67106428,44.60672276,52.91755265,86.56445714,82.8223545,76.07641679,68.06531178,57.52255492,44.79407614,37.70605892,0,0,0,0,0
864,21.76066812,9.219480043,6.469645238,5.095690415,23.37141738,14.63089636,10.81067374,9.392744257,17.43949914,11.57546806,8.404124994,7.212654878,10.77358912,7.078907063,4.190663535,4.012839736,18.76137338,7.767910957,5.211402539,7.326543169,6.168611331,3.575524912,3.344100663,2.963831308,14.85127628,8.73504951,5.888348864,5.255275876,42.96020336,25.57501395,19.1120561,15.49407638,46.70260908,26.95464291,22.02856904,19.16981084,47.61462732,39.60374117,25.90198682,19.96804211,45.75310091,29.82393883,23.18751413,19.4706421,36.780953,27.68853339,19.41957475,21.96959842,39.75430878,27.42042982,22.14519309,16.2062835,51.31751663,39.41325185,25.62476408,15.35060146,61.40686408,59.63602275,54.17516027,37.31260057,47.76266183,40.4459471,23.66008974,19.84645319,65.15899691,64.64761416,44.57926119,52.87851575,86.53655859,82.8046906,76.05984909,68.05362385,57.48693855,44.75272805,37.66622168,0,0,0,0,0
865,21.74739467,9.216541644,6.464477709,5.092448043,23.36138628,14.61873746,10.80003471,9.385043625,17.42723893,11.56270122,8.39439788,7.201914523,10.76771232,7.074448803,4.184280117,4.010103985,18.74961978,7.763756669,5.205424417,7.326036548,6.165571608,3.574005051,3.343391394,2.962108798,14.8400293,8.733833621,5.887031652,5.253958662,42.95118553,25.57187289,19.10273427,15.48931415,46.67839262,26.92576555,22.00617643,19.15765194,47.58483803,39.58357767,25.89276632,19.95233687,45.72533811,29.79110982,23.16775593,19.45432891,36.78064903,27.67981951,19.40528805,21.95206935,39.73688103,27.39671997,22.1220912,16.19047694,51.29623856,39.38244932,25.59720392,15.33195782,61.39500916,59.63804923,54.14972793,37.30864893,47.72314543,40.40075655,23.63394811,19.8166639,65.12018977,64.62978112,44.56892613,52.8485238,86.52429838,82.767302,76.06461133,68.04572057,57.43536458,44.71250239,37.62032187,0,0,0,0,0
866,21.73639502,9.211874078,6.459712061,5.089559161,23.3530964,14.62296975,10.79493219,9.376645072,17.4022896,11.54694051,8.383864363,7.195810772,10.76483564,7.07005382,4.181190653,4.006184806,18.74558867,7.760754372,5.204574585,7.322479741,6.157023894,3.571558241,3.340818048,2.961520488,14.83557095,8.728201287,5.880480202,5.251796776,42.94615114,25.57709949,19.10188315,15.49029751,46.65116781,26.89719282,21.99804245,19.13968117,47.53106113,39.55719889,25.86316868,19.92583946,45.69436108,29.76670096,23.14272459,19.44267334,36.77504166,27.66034801,19.39747785,21.92842518,39.72176722,27.37387348,22.10424171,16.18099807,51.27103843,39.35969663,25.57375542,15.32856657,61.38682228,59.61335538,54.13152776,37.29874184,47.68286123,40.36413088,23.60592767,19.79298903,65.10896458,64.599958,44.53782273,52.82562135,86.5059881,82.73348222,76.05752089,68.02559359,57.39563507,44.66165432,37.58177098,0,0,0,0,0
867,21.73572991,9.210853791,6.457377567,5.083527823,23.34541237,14.61088594,10.79945624,9.377669716,17.38969873,11.52985865,8.375253973,7.189806904,10.75638408,7.07133314,4.179316594,4.005811817,18.74317788,7.754508201,5.202305626,7.317097792,6.154554976,3.570428333,3.339156194,2.959817186,14.8391177,8.723682375,5.876967602,5.253282789,42.92591296,25.56428713,19.08299185,15.48063945,46.62474699,26.8753022,21.97521109,19.12393573,47.49855434,39.53892133,25.84440816,19.9153486,45.67310571,29.7444145,23.12944352,19.42706237,36.79507301,27.65850601,19.38763868,21.92697028,39.70725746,27.34676495,22.09104985,16.17273298,51.25535843,39.33126287,25.54857846,15.3187895,61.3580592,59.59625603,54.12477476,37.29744636,47.63537178,40.32840861,23.58610971,19.76332922,65.10209366,64.60336877,44.52404195,52.80514525,86.4966921,82.72569953,76.04627234,68.03535813,57.35984836,44.63278647,37.53794101,0,0,0,0,0
868,21.72575407,9.207858522,6.452636326,5.080397019,23.33931857,14.6144145,10.79841554,9.376309791,17.38291414,11.51448546,8.363676442,7.182389115,10.7541236,7.065425959,4.174794079,4.001579146,18.73620014,7.748555653,5.197765593,7.31516358,6.152525491,3.56899791,3.338213591,2.957120468,14.83080647,8.722775626,5.873090986,5.250165897,42.91645745,25.55827382,19.07877854,15.48282031,46.6011009,26.85044303,21.9545113,19.11019845,47.4702162,39.52158666,25.8239241,19.90106803,45.6407665,29.71168209,23.10701393,19.41618785,36.7972776,27.65306974,19.37605144,21.92167242,39.69317992,27.31961326,22.06853517,16.15753758,51.23422027,39.2998229,25.528881,15.30869319,61.33318803,59.58238947,54.11684514,37.28448894,47.59995003,40.29684764,23.55976472,19.7356574,65.08786749,64.59761551,44.51015645,52.78626256,86.4896924,82.7016673,76.05078147,68.02208183,57.30343232,44.58799675,37.49652267,0,0,0,0,0
869,21.71697773,9.201667666,6.447563537,5.077809798,23.33011034,14.61236219,10.79270257,9.367501834,17.37163597,11.50317426,8.351311408,7.175064653,10.74658121,7.060521493,4.174540682,3.995022153,18.72719851,7.74443539,5.192454324,7.311401424,6.150967708,3.56796876,3.337767418,2.957240848,14.82147948,8.720282296,5.870184917,5.245265817,42.91324023,25.55245039,19.07437579,15.48309294,46.56159193,26.83229281,21.93420427,19.08846561,47.42725439,39.50370594,25.80170847,19.89077457,45.60946458,29.68705301,23.08825195,19.40006356,36.78822212,27.64230554,19.36144325,21.91028199,39.67906848,27.29796651,22.05270069,16.14480776,51.21508521,39.27907971,25.50541673,15.29374194,61.33340225,59.57156626,54.10866844,37.27528396,47.56176659,40.26830687,23.53537574,19.71642568,65.06842157,64.58470479,44.49413857,52.7616206,86.47136858,82.68678148,76.05128606,68.01836409,57.26336954,44.54603777,37.46291174,0,0,0,0,0
870,21.71154452,9.196387682,6.441374381,5.0740054,23.32485338,14.60949815,10.78891432,9.359502799,17.35599581,11.4913535,8.340362796,7.169360491,10.73640119,7.058150247,4.173476141,3.99140358,18.71789045,7.739807202,5.188865206,7.30530665,6.149409474,3.566736569,3.337625219,2.957057072,14.81640801,8.714037326,5.866162964,5.241074208,42.89917423,25.54784174,19.06632219,15.48295983,46.52024871,26.81464503,21.9139938,19.07058001,47.3753612,39.48257656,25.78070403,19.88007298,45.58403485,29.66910887,23.07384467,19.38677394,36.77774472,27.62829446,19.34581776,21.89240055,39.6594789,27.27895033,22.03392244,16.13521755,51.1952354,39.25883817,25.47819595,15.28081469,61.32986448,59.5595231,54.09775181,37.27256442,47.51455142,40.23418344,23.51229891,19.69658115,65.05657349,64.57158734,44.47162828,52.73646543,86.44584146,82.66002984,76.02867551,68.00886585,57.22512175,44.50934041,37.43436163,0,0,0,0,0
871,21.70282612,9.193143628,6.434683519,5.069646203,23.32231897,14.6132491,10.78455513,9.358286278,17.33876178,11.4748291,8.330326502,7.162162745,10.73163648,7.054095179,4.165670134,3.989071917,18.70755003,7.73189982,5.186128034,7.297399268,6.146266797,3.564607658,3.335901814,2.954218524,14.80971714,8.707549217,5.859978985,5.237830153,42.87889889,25.54692935,19.05750241,15.48508875,46.49216736,26.78930086,21.89554324,19.06236849,47.32933618,39.45358282,25.76225347,19.85827699,45.55493974,29.63859449,23.05681337,19.3799817,36.77145937,27.61379759,19.33243603,21.8682729,39.63322234,27.25147725,22.00523283,16.12264683,51.16908021,39.22426872,25.45569032,15.27351556,61.29053032,59.53316516,54.07494205,37.25786479,47.4628493,40.19515341,23.48239278,19.66819567,65.04511792,64.55039961,44.44334418,52.70747169,86.41461743,82.6131938,75.99856663,67.97307988,57.17250723,44.46625532,37.39776465,0,0,0,0,0
872,21.69219734,9.187012852,6.431770675,5.066770641,23.31032809,14.60585516,10.77392042,9.356915567,17.32095327,11.45799174,8.320772578,7.150815995,10.72789667,7.049239313,4.159575298,3.981968164,18.69903054,7.723173232,5.180917692,7.288380425,6.142753586,3.563597934,3.330539258,2.954036463,14.80069587,8.704979791,5.85637222,5.236571982,42.87965386,25.54258214,19.04228268,15.47625178,46.46535131,26.76646965,21.8775089,19.04654038,47.29438735,39.41976146,25.74451902,19.83269525,45.52014074,29.59591755,23.0403693,19.36384081,36.77947733,27.60655546,19.32481183,21.84821183,39.61338568,27.21504932,21.98891885,16.10862238,51.1445694,39.18741241,25.44070133,15.26113628,61.24465728,59.49575416,54.0471079,37.22886798,47.41654294,40.16577225,23.44768977,19.64028752,65.01424705,64.51771752,44.42297065,52.66274545,86.38052719,82.6078962,76.00480358,67.95703101,57.14134452,44.42509949,37.34717136,0,0,0,0,0
873,21.67759949,9.178497441,6.420822289,5.062411561,23.31215282,14.59997548,10.778685,9.346575425,17.30442932,11.44217741,8.309317324,7.148078899,10.71968537,7.040723901,4.15835881,3.985110756,18.6937591,7.717090795,5.178079221,7.290813399,6.139813742,3.562786943,3.329018649,2.953529594,14.79795878,8.698694607,5.853229628,5.235355495,42.85714885,25.53132963,19.03123292,15.46550614,46.4315938,26.73838908,21.84963106,19.03042194,47.24653886,39.38205035,25.70731478,19.81221772,45.48638322,29.57381803,23.01685055,19.34559349,36.77755122,27.59621532,19.31781704,21.8370607,39.594226,27.1972075,21.95931766,16.09331492,51.10148548,39.15416175,25.40542321,15.24349722,61.22975532,59.48571814,54.03646364,37.23535591,47.37193841,40.11569353,23.41251302,19.60855748,64.98160465,64.48203389,44.38313069,52.61357909,86.36258401,82.59035852,75.99385519,67.95206369,57.07930367,44.38404306,37.30520255,0,0,0,0,0
874,21.66605933,9.16952883,6.413550937,5.059739013,23.30229133,14.59602872,10.77220697,9.341657069,17.29534014,11.42949761,8.295202522,7.142105508,10.72263647,7.038605547,4.156015068,3.982467631,18.68128671,7.711000492,5.173071977,7.277436014,6.139544675,3.560560839,3.328218126,2.950610532,14.79116821,8.693084349,5.848710799,5.229434346,42.84908506,25.52728705,19.02057601,15.46761801,46.39616353,26.71414066,21.82399561,19.00172097,47.22142619,39.36597178,25.6839055,19.78988178,45.45391853,29.53611118,23.00030662,19.3282375,36.77512753,27.58035727,19.30796326,21.83271353,39.56050305,27.17142599,21.93854502,16.07513541,51.08001825,39.13727843,25.38415096,15.23334924,61.20557856,59.44668745,54.01157101,37.22197162,47.32492615,40.08428787,23.38703762,19.57811743,64.9809449,64.49618798,44.37573481,52.58923217,86.33326046,82.54846661,75.95731339,67.92182379,57.05047583,44.34106588,37.26769002,0,0,0,0,0
875,21.65673318,9.16344656,6.409394719,5.051426578,23.29022816,14.59126428,10.76632744,9.338311821,17.27415356,11.41905638,8.282227013,7.138354774,10.71543911,7.034043845,4.151453365,3.976588104,18.66506733,7.705425078,5.163036232,7.275611334,6.132651436,3.558736157,3.322946825,2.951117388,14.7848832,8.695010401,5.843034014,5.223960302,42.81705176,25.51856913,19.00709364,15.46021791,46.36098774,26.68393205,21.80331589,18.9917866,47.17449134,39.32228081,25.66190795,19.7691007,45.42553461,29.51309993,22.98165433,19.31181537,36.76549726,27.57082838,19.2885,21.79419248,39.54509464,27.1429407,21.91756119,16.06043659,51.03673277,39.09835191,25.34998888,15.23020673,61.17851245,59.42915024,53.98491039,37.208692,47.27971461,40.03633931,23.3589578,19.55226778,64.96361042,64.4606067,44.34410701,52.54969743,86.32494803,82.52403616,75.9403844,67.90631401,56.99137644,44.29544885,37.23454165,0,0,0,0,0
